Date,Security,Price,Price_Currency
2023-07-21,MSFT,336.55126953125,USD
2023-07-21,SHELL.AS,24.94683265686035,EUR
2023-07-24,7203.T,2133.790283203125,JPY
2023-07-24,AAPL,190.26028442382812,USD
2023-07-24,ASML.AS,601.1736450195312,EUR
2023-07-24,BNP.PA,49.69034194946289,EUR
2023-07-24,MSFT,337.8631286621094,USD
2023-07-24,SHELL.AS,25.27403450012207,EUR
2023-07-25,7203.T,2152.612548828125,JPY
2023-07-25,AAPL,191.11903381347656,USD
2023-07-25,ASML.AS,613.5741577148438,EUR
2023-07-25,BNP.PA,49.87763214111328,EUR
2023-07-25,MSFT,343.60992431640625,USD
2023-07-25,SHELL.AS,25.114856719970703,EUR
2023-07-26,7203.T,2131.9541015625,JPY
2023-07-26,AAPL,191.98770141601562,USD
2023-07-26,ASML.AS,602.8336791992188,EUR
2023-07-26,BNP.PA,49.47751998901367,EUR
2023-07-26,MSFT,330.6772766113281,USD
2023-07-26,SHELL.AS,25.057369232177734,EUR
2023-07-27,7203.T,2130.576416015625,JPY
2023-07-27,AAPL,190.72421264648438,USD
2023-07-27,ASML.AS,637.3984375,EUR
2023-07-27,BNP.PA,50.95026779174805,EUR
2023-07-27,MSFT,323.77532958984375,USD
2023-07-27,SHELL.AS,24.796499252319336,EUR
2023-07-28,7203.T,2120.9365234375,JPY
2023-07-28,AAPL,193.30047607421875,USD
2023-07-28,ASML.AS,637.59375,EUR
2023-07-28,BNP.PA,51.231197357177734,EUR
2023-07-28,MSFT,331.2647399902344,USD
2023-07-28,SHELL.AS,24.48698616027832,EUR
2023-07-31,7203.T,2190.716064453125,JPY
2023-07-31,AAPL,193.91249084472656,USD
2023-07-31,ASML.AS,636.8125610351562,EUR
2023-07-31,BNP.PA,51.09498977661133,EUR
2023-07-31,MSFT,328.8661193847656,USD
2023-07-31,SHELL.AS,24.747859954833984,EUR
2023-08-01,7203.T,2245.345947265625,JPY
2023-08-01,AAPL,193.0833282470703,USD
2023-08-01,ASML.AS,630.7942504882812,EUR
2023-08-01,BNP.PA,50.14153289794922,EUR
2023-08-01,MSFT,329.27734375,USD
2023-08-01,SHELL.AS,24.5400447845459,EUR
2023-08-02,7203.T,2297.6806640625,JPY
2023-08-02,AAPL,190.09246826171875,USD
2023-08-02,ASML.AS,615.4306030273438,EUR
2023-08-02,BNP.PA,49.043357849121094,EUR
2023-08-02,MSFT,320.6229553222656,USD
2023-08-02,SHELL.AS,24.186315536499023,EUR
2023-08-03,7203.T,2210.456298828125,JPY
2023-08-03,AAPL,188.70068359375,USD
2023-08-03,ASML.AS,606.0361938476562,EUR
2023-08-03,BNP.PA,49.62224197387695,EUR
2023-08-03,MSFT,319.800537109375,USD
2023-08-03,SHELL.AS,24.385286331176758,EUR
2023-08-04,7203.T,2238.000732421875,JPY
2023-08-04,AAPL,179.63926696777344,USD
2023-08-04,ASML.AS,607.797607421875,EUR
2023-08-04,BNP.PA,50.473541259765625,EUR
2023-08-04,MSFT,320.8970947265625,USD
2023-08-04,SHELL.AS,24.809762954711914,EUR
2023-08-07,7203.T,2243.968505859375,JPY
2023-08-07,AAPL,176.53982543945312,USD
2023-08-07,ASML.AS,611.809814453125,EUR
2023-08-07,BNP.PA,50.69487380981445,EUR
2023-08-07,MSFT,323.1781005859375,USD
2023-08-07,SHELL.AS,24.756702423095703,EUR
2023-08-08,7203.T,2225.146728515625,JPY
2023-08-08,AAPL,177.47755432128906,USD
2023-08-08,ASML.AS,601.632568359375,EUR
2023-08-08,BNP.PA,49.171051025390625,EUR
2023-08-08,MSFT,319.2033996582031,USD
2023-08-08,SHELL.AS,24.716907501220703,EUR
2023-08-09,7203.T,2199.438232421875,JPY
2023-08-09,AAPL,175.8883514404297,USD
2023-08-09,ASML.AS,600.947509765625,EUR
2023-08-09,BNP.PA,49.84357833862305,EUR
2023-08-09,MSFT,315.4636535644531,USD
2023-08-09,SHELL.AS,25.220975875854492,EUR
2023-08-10,7203.T,2230.1962890625,JPY
2023-08-10,AAPL,175.67120361328125,USD
2023-08-10,ASML.AS,610.831298828125,EUR
2023-08-10,BNP.PA,51.33335494995117,EUR
2023-08-10,MSFT,316.14892578125,USD
2023-08-10,SHELL.AS,25.48580551147461,EUR
2023-08-11,7203.T,2230.1962890625,JPY
2023-08-11,AAPL,175.7305145263672,USD
2023-08-11,ASML.AS,592.7274780273438,EUR
2023-08-11,BNP.PA,50.69487380981445,EUR
2023-08-11,MSFT,314.2691955566406,USD
2023-08-11,SHELL.AS,25.40081024169922,EUR
2023-08-14,7203.T,2210.915283203125,JPY
2023-08-14,AAPL,177.3811798095703,USD
2023-08-14,ASML.AS,592.2380981445312,EUR
2023-08-14,BNP.PA,50.80554962158203,EUR
2023-08-14,MSFT,317.235595703125,USD
2023-08-14,SHELL.AS,25.24423599243164,EUR
2023-08-15,7203.T,2221.014892578125,JPY
2023-08-15,AAPL,175.39443969726562,USD
2023-08-15,ASML.AS,587.638916015625,EUR
2023-08-15,BNP.PA,50.03937911987305,EUR
2023-08-15,MSFT,315.1014099121094,USD
2023-08-15,SHELL.AS,25.056344985961914,EUR
2023-08-16,7203.T,2176.484375,JPY
2023-08-16,AAPL,174.52464294433594,USD
2023-08-16,ASML.AS,589.1066284179688,EUR
2023-08-16,BNP.PA,49.78398513793945,EUR
2023-08-16,MSFT,314.3361511230469,USD
2023-08-16,SHELL.AS,25.02056121826172,EUR
2023-08-17,7203.T,2182.45263671875,JPY
2023-08-17,AAPL,171.9844207763672,USD
2023-08-17,ASML.AS,580.005859375,EUR
2023-08-17,BNP.PA,49.903167724609375,EUR
2023-08-17,MSFT,310.8827819824219,USD
2023-08-17,SHELL.AS,25.17266273498535,EUR
2023-08-18,7203.T,2156.744384765625,JPY
2023-08-18,AAPL,172.46876525878906,USD
2023-08-18,ASML.AS,585.3881225585938,EUR
2023-08-18,BNP.PA,49.562652587890625,EUR
2023-08-18,MSFT,310.4903564453125,USD
2023-08-18,SHELL.AS,25.092134475708008,EUR
2023-08-21,7203.T,2163.63037109375,JPY
2023-08-21,AAPL,173.8031005859375,USD
2023-08-21,ASML.AS,586.8558959960938,EUR
2023-08-21,BNP.PA,49.6648063659668,EUR
2023-08-21,MSFT,315.7881774902344,USD
2023-08-21,SHELL.AS,25.17266273498535,EUR
2023-08-22,7203.T,2218.719482421875,JPY
2023-08-22,AAPL,175.17698669433594,USD
2023-08-22,ASML.AS,606.0361938476562,EUR
2023-08-22,BNP.PA,49.84357833862305,EUR
2023-08-22,MSFT,316.357177734375,USD
2023-08-22,SHELL.AS,25.226343154907227,EUR
2023-08-23,7203.T,2213.210693359375,JPY
2023-08-23,AAPL,179.0219268798828,USD
2023-08-23,ASML.AS,612.0054931640625,EUR
2023-08-23,BNP.PA,49.80952835083008,EUR
2023-08-23,MSFT,320.8112487792969,USD
2023-08-23,SHELL.AS,25.02056121826172,EUR
2023-08-24,7203.T,2203.570068359375,JPY
2023-08-24,AAPL,174.33685302734375,USD
2023-08-24,ASML.AS,590.6724243164062,EUR
2023-08-24,BNP.PA,49.749935150146484,EUR
2023-08-24,MSFT,313.914306640625,USD
2023-08-24,SHELL.AS,25.074243545532227,EUR
2023-08-25,7203.T,2198.9794921875,JPY
2023-08-25,AAPL,176.54098510742188,USD
2023-08-25,ASML.AS,581.4737548828125,EUR
2023-08-25,BNP.PA,49.63926696777344,EUR
2023-08-25,MSFT,316.86737060546875,USD
2023-08-25,SHELL.AS,25.186079025268555,EUR
2023-08-28,7203.T,2237.082275390625,JPY
2023-08-28,AAPL,178.10272216796875,USD
2023-08-28,ASML.AS,593.51025390625,EUR
2023-08-28,BNP.PA,50.652313232421875,EUR
2023-08-28,MSFT,317.57373046875,USD
2023-08-28,SHELL.AS,25.396339416503906,EUR
2023-08-29,7203.T,2232.49169921875,JPY
2023-08-29,AAPL,181.9871826171875,USD
2023-08-29,ASML.AS,599.8710327148438,EUR
2023-08-29,BNP.PA,50.99283218383789,EUR
2023-08-29,MSFT,322.1945495605469,USD
2023-08-29,SHELL.AS,25.40081024169922,EUR
2023-08-30,7203.T,2255.445556640625,JPY
2023-08-30,AAPL,185.47628784179688,USD
2023-08-30,ASML.AS,597.6203002929688,EUR
2023-08-30,BNP.PA,50.97580337524414,EUR
2023-08-30,MSFT,322.56732177734375,USD
2023-08-30,SHELL.AS,25.490283966064453,EUR
2023-08-31,7203.T,2309.15771484375,JPY
2023-08-31,AAPL,185.69374084472656,USD
2023-08-31,ASML.AS,594.8802490234375,EUR
2023-08-31,BNP.PA,50.831085205078125,EUR
2023-08-31,MSFT,321.556884765625,USD
2023-08-31,SHELL.AS,25.548439025878906,EUR
2023-09-01,7203.T,2313.28955078125,JPY
2023-09-01,AAPL,187.26531982421875,USD
2023-09-01,ASML.AS,598.598876953125,EUR
2023-09-01,BNP.PA,50.72893142700195,EUR
2023-09-01,MSFT,322.4398193359375,USD
2023-09-01,SHELL.AS,25.915267944335938,EUR
2023-09-04,7203.T,2384.90576171875,JPY
2023-09-04,AAPL,187.26531982421875,USD
2023-09-04,ASML.AS,603.589599609375,EUR
2023-09-04,BNP.PA,50.601234436035156,EUR
2023-09-04,MSFT,322.4398193359375,USD
2023-09-04,SHELL.AS,25.937637329101562,EUR
2023-09-05,7203.T,2377.10107421875,JPY
2023-09-05,AAPL,187.50253295898438,USD
2023-09-05,ASML.AS,606.134033203125,EUR
2023-09-05,BNP.PA,50.55867004394531,EUR
2023-09-05,MSFT,327.23724365234375,USD
2023-09-05,SHELL.AS,26.27315330505371,EUR
2023-09-06,7203.T,2434.026611328125,JPY
2023-09-06,AAPL,180.7912139892578,USD
2023-09-06,ASML.AS,603.589599609375,EUR
2023-09-06,BNP.PA,49.88614273071289,EUR
2023-09-06,MSFT,326.5799865722656,USD
2023-09-06,SHELL.AS,26.34025764465332,EUR
2023-09-07,7203.T,2421.172607421875,JPY
2023-09-07,AAPL,175.503173828125,USD
2023-09-07,ASML.AS,580.7887573242188,EUR
2023-09-07,BNP.PA,49.86060333251953,EUR
2023-09-07,MSFT,323.6661682128906,USD
2023-09-07,SHELL.AS,26.443147659301758,EUR
2023-09-08,7203.T,2389.955322265625,JPY
2023-09-08,AAPL,176.11599731445312,USD
2023-09-08,ASML.AS,574.1343994140625,EUR
2023-09-08,BNP.PA,49.74142074584961,EUR
2023-09-08,MSFT,327.9436340332031,USD
2023-09-08,SHELL.AS,26.434202194213867,EUR
2023-09-11,7203.T,2382.610107421875,JPY
2023-09-11,AAPL,177.2823028564453,USD
2023-09-11,ASML.AS,565.0336303710938,EUR
2023-09-11,BNP.PA,50.660823822021484,EUR
2023-09-11,MSFT,331.544189453125,USD
2023-09-11,SHELL.AS,26.528146743774414,EUR
2023-09-12,7203.T,2439.53564453125,JPY
2023-09-12,AAPL,174.2577667236328,USD
2023-09-12,ASML.AS,564.8378295898438,EUR
2023-09-12,BNP.PA,50.9672966003418,EUR
2023-09-12,MSFT,325.4909362792969,USD
2023-09-12,SHELL.AS,26.68024444580078,EUR
2023-09-13,7203.T,2485.90234375,JPY
2023-09-13,AAPL,172.19195556640625,USD
2023-09-13,ASML.AS,562.391357421875,EUR
2023-09-13,BNP.PA,50.984317779541016,EUR
2023-09-13,MSFT,329.69976806640625,USD
2023-09-13,SHELL.AS,26.581829071044922,EUR
2023-09-14,7203.T,2523.087890625,JPY
2023-09-14,AAPL,173.7042694091797,USD
2023-09-14,ASML.AS,569.5350341796875,EUR
2023-09-14,BNP.PA,52.18465042114258,EUR
2023-09-14,MSFT,332.2898254394531,USD
2023-09-14,SHELL.AS,27.1947078704834,EUR
2023-09-15,7203.T,2590.57177734375,JPY
2023-09-15,AAPL,172.98269653320312,USD
2023-09-15,ASML.AS,549.7676391601562,EUR
2023-09-15,BNP.PA,52.320858001708984,EUR
2023-09-15,MSFT,323.9703063964844,USD
2023-09-15,SHELL.AS,27.190231323242188,EUR
2023-09-18,7203.T,2590.57177734375,JPY
2023-09-18,AAPL,175.90843200683594,USD
2023-09-18,ASML.AS,545.559814453125,EUR
2023-09-18,BNP.PA,51.171607971191406,EUR
2023-09-18,MSFT,322.8322448730469,USD
2023-09-18,SHELL.AS,27.22601890563965,EUR
2023-09-19,7203.T,2644.283935546875,JPY
2023-09-19,AAPL,176.9956512451172,USD
2023-09-19,ASML.AS,541.5475463867188,EUR
2023-09-19,BNP.PA,52.02290344238281,EUR
2023-09-19,MSFT,322.4299621582031,USD
2023-09-19,SHELL.AS,27.467592239379883,EUR
2023-09-20,7203.T,2569.913330078125,JPY
2023-09-20,AAPL,173.4571533203125,USD
2023-09-20,ASML.AS,544.6790771484375,EUR
2023-09-20,BNP.PA,52.840152740478516,EUR
2023-09-20,MSFT,314.6991271972656,USD
2023-09-20,SHELL.AS,27.185758590698242,EUR
2023-09-21,7203.T,2557.518310546875,JPY
2023-09-21,AAPL,171.9152069091797,USD
2023-09-21,ASML.AS,540.177490234375,EUR
2023-09-21,BNP.PA,52.482608795166016,EUR
2023-09-21,MSFT,313.4826354980469,USD
2023-09-21,SHELL.AS,27.1320743560791,EUR
2023-09-22,7203.T,2560.273193359375,JPY
2023-09-22,AAPL,172.76524353027344,USD
2023-09-22,ASML.AS,543.3089599609375,EUR
2023-09-22,BNP.PA,51.707923889160156,EUR
2023-09-22,MSFT,311.0103759765625,USD
2023-09-22,SHELL.AS,27.21259880065918,EUR
2023-09-25,7203.T,2535.482666015625,JPY
2023-09-25,AAPL,174.04029846191406,USD
2023-09-25,ASML.AS,542.8197631835938,EUR
2023-09-25,BNP.PA,51.43550491333008,EUR
2023-09-25,MSFT,311.5303039550781,USD
2023-09-25,SHELL.AS,27.230491638183594,EUR
2023-09-26,7203.T,2494.166015625,JPY
2023-09-26,AAPL,169.96804809570312,USD
2023-09-26,ASML.AS,530.9788208007812,EUR
2023-09-26,BNP.PA,51.27376174926758,EUR
2023-09-26,MSFT,306.23248291015625,USD
2023-09-26,SHELL.AS,27.141023635864258,EUR
2023-09-27,7203.T,2523.087890625,JPY
2023-09-27,AAPL,168.45574951171875,USD
2023-09-27,ASML.AS,536.6547241210938,EUR
2023-09-27,BNP.PA,51.171607971191406,EUR
2023-09-27,MSFT,306.87017822265625,USD
2023-09-27,SHELL.AS,27.53917121887207,EUR
2023-09-28,7203.T,2511.947998046875,JPY
2023-09-28,AAPL,168.7127685546875,USD
2023-09-28,ASML.AS,539.0032958984375,EUR
2023-09-28,BNP.PA,51.47807312011719,EUR
2023-09-28,MSFT,307.7041320800781,USD
2023-09-28,SHELL.AS,27.870208740234375,EUR
2023-09-29,7203.T,2485.491943359375,JPY
2023-09-29,AAPL,169.2267303466797,USD
2023-09-29,ASML.AS,547.1254272460938,EUR
2023-09-29,BNP.PA,51.44402313232422,EUR
2023-09-29,MSFT,309.7742004394531,USD
2023-09-29,SHELL.AS,27.293123245239258,EUR
2023-10-02,7203.T,2494.310791015625,JPY
2023-10-02,AAPL,171.7373046875,USD
2023-10-02,ASML.AS,544.4833374023438,EUR
2023-10-02,BNP.PA,50.81406021118164,EUR
2023-10-02,MSFT,315.70965576171875,USD
2023-10-02,SHELL.AS,27.047077178955078,EUR
2023-10-03,7203.T,2418.19091796875,JPY
2023-10-03,AAPL,170.40293884277344,USD
2023-10-03,ASML.AS,535.3824462890625,EUR
2023-10-03,BNP.PA,50.056400299072266,EUR
2023-10-03,MSFT,307.4588623046875,USD
2023-10-03,SHELL.AS,26.988920211791992,EUR
2023-10-04,7203.T,2299.834228515625,JPY
2023-10-04,AAPL,171.64834594726562,USD
2023-10-04,ASML.AS,545.559814453125,EUR
2023-10-04,BNP.PA,49.920196533203125,EUR
2023-10-04,MSFT,312.92340087890625,USD
2023-10-04,SHELL.AS,26.434202194213867,EUR
2023-10-05,7203.T,2404.266845703125,JPY
2023-10-05,AAPL,172.8838653564453,USD
2023-10-05,ASML.AS,536.6547241210938,EUR
2023-10-05,BNP.PA,50.39692306518555,EUR
2023-10-05,MSFT,313.3158264160156,USD
2023-10-05,SHELL.AS,26.554988861083984,EUR
2023-10-06,7203.T,2387.557373046875,JPY
2023-10-06,AAPL,175.4340057373047,USD
2023-10-06,ASML.AS,549.1805419921875,EUR
2023-10-06,BNP.PA,51.060935974121094,EUR
2023-10-06,MSFT,321.06634521484375,USD
2023-10-06,SHELL.AS,27.073917388916016,EUR
2023-10-09,7203.T,2387.557373046875,JPY
2023-10-09,AAPL,176.91661071777344,USD
2023-10-09,ASML.AS,543.2111206054688,EUR
2023-10-09,BNP.PA,50.252201080322266,EUR
2023-10-09,MSFT,323.5779113769531,USD
2023-10-09,SHELL.AS,27.838895797729492,EUR
2023-10-10,7203.T,2436.29248046875,JPY
2023-10-10,AAPL,176.3235626220703,USD
2023-10-10,ASML.AS,559.8469848632812,EUR
2023-10-10,BNP.PA,50.93324279785156,EUR
2023-10-10,MSFT,322.1749572753906,USD
2023-10-10,SHELL.AS,27.94626235961914,EUR
2023-10-11,7203.T,2460.89208984375,JPY
2023-10-11,AAPL,177.7172088623047,USD
2023-10-11,ASML.AS,554.9541625976562,EUR
2023-10-11,BNP.PA,51.28227615356445,EUR
2023-10-11,MSFT,326.128662109375,USD
2023-10-11,SHELL.AS,27.816530227661133,EUR
2023-10-12,7203.T,2543.509765625,JPY
2023-10-12,AAPL,178.61671447753906,USD
2023-10-12,ASML.AS,576.0914916992188,EUR
2023-10-12,BNP.PA,50.601234436035156,EUR
2023-10-12,MSFT,324.89251708984375,USD
2023-10-12,SHELL.AS,28.165464401245117,EUR
2023-10-13,7203.T,2494.775146484375,JPY
2023-10-13,AAPL,176.77821350097656,USD
2023-10-13,ASML.AS,561.3150024414062,EUR
2023-10-13,BNP.PA,49.06889724731445,EUR
2023-10-13,MSFT,321.5274353027344,USD
2023-10-13,SHELL.AS,28.541242599487305,EUR
2023-10-16,7203.T,2469.2470703125,JPY
2023-10-16,AAPL,176.6497344970703,USD
2023-10-16,ASML.AS,557.400634765625,EUR
2023-10-16,BNP.PA,49.23064422607422,EUR
2023-10-16,MSFT,326.34454345703125,USD
2023-10-16,SHELL.AS,28.80965805053711,EUR
2023-10-17,7203.T,2488.74072265625,JPY
2023-10-17,AAPL,175.09788513183594,USD
2023-10-17,ASML.AS,560.6299438476562,EUR
2023-10-17,BNP.PA,49.10294723510742,EUR
2023-10-17,MSFT,325.77545166015625,USD
2023-10-17,SHELL.AS,28.921497344970703,EUR
2023-10-18,7203.T,2477.6015625,JPY
2023-10-18,AAPL,173.8031005859375,USD
2023-10-18,ASML.AS,541.3518676757812,EUR
2023-10-18,BNP.PA,48.787967681884766,EUR
2023-10-18,MSFT,323.8623962402344,USD
2023-10-18,SHELL.AS,29.00201988220215,EUR
2023-10-19,7203.T,2455.322509765625,JPY
2023-10-19,AAPL,173.42752075195312,USD
2023-10-19,ASML.AS,550.45263671875,EUR
2023-10-19,BNP.PA,48.27718734741211,EUR
2023-10-19,MSFT,325.0494689941406,USD
2023-10-19,SHELL.AS,28.791763305664062,EUR
2023-10-20,7203.T,2429.33056640625,JPY
2023-10-20,AAPL,170.8773956298828,USD
2023-10-20,ASML.AS,535.3824462890625,EUR
2023-10-20,BNP.PA,47.298194885253906,EUR
2023-10-20,MSFT,320.48748779296875,USD
2023-10-20,SHELL.AS,28.4249324798584,EUR
2023-10-23,7203.T,2422.832275390625,JPY
2023-10-23,AAPL,170.99598693847656,USD
2023-10-23,ASML.AS,540.7645874023438,EUR
2023-10-23,BNP.PA,47.7834358215332,EUR
2023-10-23,MSFT,323.08740234375,USD
2023-10-23,SHELL.AS,28.442827224731445,EUR
2023-10-24,7203.T,2411.22900390625,JPY
2023-10-24,AAPL,171.43089294433594,USD
2023-10-24,ASML.AS,550.5505981445312,EUR
2023-10-24,BNP.PA,47.59614944458008,EUR
2023-10-24,MSFT,324.27447509765625,USD
2023-10-24,SHELL.AS,28.299671173095703,EUR
2023-10-25,7203.T,2450.68115234375,JPY
2023-10-25,AAPL,169.11801147460938,USD
2023-10-25,ASML.AS,548.6912841796875,EUR
2023-10-25,BNP.PA,47.82600021362305,EUR
2023-10-25,MSFT,334.2225341796875,USD
2023-10-25,SHELL.AS,28.286251068115234,EUR
2023-10-26,7203.T,2408.44384765625,JPY
2023-10-26,AAPL,164.956787109375,USD
2023-10-26,ASML.AS,548.5933227539062,EUR
2023-10-26,BNP.PA,46.583106994628906,EUR
2023-10-26,MSFT,321.6844482421875,USD
2023-10-26,SHELL.AS,28.067047119140625,EUR
2023-10-27,7203.T,2449.28857421875,JPY
2023-10-27,AAPL,166.2713623046875,USD
2023-10-27,ASML.AS,548.2020263671875,EUR
2023-10-27,BNP.PA,46.5405387878418,EUR
2023-10-27,MSFT,323.56805419921875,USD
2023-10-27,SHELL.AS,28.102834701538086,EUR
2023-10-30,7203.T,2389.4140625,JPY
2023-10-30,AAPL,168.31735229492188,USD
2023-10-30,ASML.AS,540.177490234375,EUR
2023-10-30,BNP.PA,45.73180389404297,EUR
2023-10-30,MSFT,330.9261169433594,USD
2023-10-30,SHELL.AS,27.914947509765625,EUR
2023-10-31,7203.T,2404.266845703125,JPY
2023-10-31,AAPL,168.79183959960938,USD
2023-10-31,ASML.AS,553.1926879882812,EUR
2023-10-31,BNP.PA,46.217044830322266,EUR
2023-10-31,MSFT,331.7109680175781,USD
2023-10-31,SHELL.AS,27.588380813598633,EUR
2023-11-01,7203.T,2517.51806640625,JPY
2023-11-01,AAPL,171.9547576904297,USD
2023-11-01,ASML.AS,560.501953125,EUR
2023-11-01,BNP.PA,46.31068801879883,EUR
2023-11-01,MSFT,339.52032470703125,USD
2023-11-01,SHELL.AS,27.771791458129883,EUR
2023-11-02,7203.T,2562.075439453125,JPY
2023-11-02,AAPL,175.51307678222656,USD
2023-11-02,ASML.AS,583.4595947265625,EUR
2023-11-02,BNP.PA,47.298194885253906,EUR
2023-11-02,MSFT,341.7277526855469,USD
2023-11-02,SHELL.AS,28.8320255279541,EUR
2023-11-03,7203.T,2562.075439453125,JPY
2023-11-03,AAPL,174.60369873046875,USD
2023-11-03,ASML.AS,586.4030151367188,EUR
2023-11-03,BNP.PA,48.217594146728516,EUR
2023-11-03,MSFT,346.1229553222656,USD
2023-11-03,SHELL.AS,27.744953155517578,EUR
2023-11-06,7203.T,2641.908447265625,JPY
2023-11-06,AAPL,177.15383911132812,USD
2023-11-06,ASML.AS,580.516357421875,EUR
2023-11-06,BNP.PA,48.36231994628906,EUR
2023-11-06,MSFT,349.7823486328125,USD
2023-11-06,SHELL.AS,27.977577209472656,EUR
2023-11-07,7203.T,2628.91259765625,JPY
2023-11-07,AAPL,179.7138214111328,USD
2023-11-07,ASML.AS,587.7764892578125,EUR
2023-11-07,BNP.PA,47.63020324707031,EUR
2023-11-07,MSFT,353.7066650390625,USD
2023-11-07,SHELL.AS,27.440750122070312,EUR
2023-11-08,7203.T,2559.290771484375,JPY
2023-11-08,AAPL,180.77142333984375,USD
2023-11-08,ASML.AS,588.6594848632812,EUR
2023-11-08,BNP.PA,47.757896423339844,EUR
2023-11-08,MSFT,356.32611083984375,USD
2023-11-08,SHELL.AS,27.091814041137695,EUR
2023-11-09,7203.T,2615.452392578125,JPY
2023-11-09,AAPL,180.29698181152344,USD
2023-11-09,ASML.AS,592.0933227539062,EUR
2023-11-09,BNP.PA,47.74938201904297,EUR
2023-11-09,MSFT,353.86358642578125,USD
2023-11-09,SHELL.AS,27.234966278076172,EUR
2023-11-10,7203.T,2601.9921875,JPY
2023-11-10,AAPL,184.48350524902344,USD
2023-11-10,ASML.AS,596.5081787109375,EUR
2023-11-10,BNP.PA,47.34075927734375,EUR
2023-11-10,MSFT,362.6737060546875,USD
2023-11-10,SHELL.AS,27.30654525756836,EUR
2023-11-13,7203.T,2614.988037109375,JPY
2023-11-13,AAPL,182.8999481201172,USD
2023-11-13,ASML.AS,600.9231567382812,EUR
2023-11-13,BNP.PA,47.49399185180664,EUR
2023-11-13,MSFT,359.740234375,USD
2023-11-13,SHELL.AS,27.64653205871582,EUR
2023-11-14,7203.T,2639.587890625,JPY
2023-11-14,AAPL,185.51280212402344,USD
2023-11-14,ASML.AS,609.5569458007812,EUR
2023-11-14,BNP.PA,47.681278228759766,EUR
2023-11-14,MSFT,363.2623291015625,USD
2023-11-14,SHELL.AS,27.36917495727539,EUR
2023-11-15,7203.T,2654.90478515625,JPY
2023-11-15,AAPL,186.07693481445312,USD
2023-11-15,ASML.AS,615.9340209960938,EUR
2023-11-15,BNP.PA,47.98774337768555,EUR
2023-11-15,MSFT,363.4097900390625,USD
2023-11-15,SHELL.AS,27.436275482177734,EUR
2023-11-16,7203.T,2672.5419921875,JPY
2023-11-16,AAPL,187.75949096679688,USD
2023-11-16,ASML.AS,613.677490234375,EUR
2023-11-16,BNP.PA,47.74938201904297,EUR
2023-11-16,MSFT,369.7997131347656,USD
2023-11-16,SHELL.AS,26.86284065246582,EUR
2023-11-17,7203.T,2685.07373046875,JPY
2023-11-17,AAPL,187.73965454101562,USD
2023-11-17,ASML.AS,616.8169555664062,EUR
2023-11-17,BNP.PA,48.294212341308594,EUR
2023-11-17,MSFT,363.58673095703125,USD
2023-11-17,SHELL.AS,27.35577964782715,EUR
2023-11-20,7203.T,2580.6416015625,JPY
2023-11-20,AAPL,189.4815673828125,USD
2023-11-20,ASML.AS,617.798095703125,EUR
2023-11-20,BNP.PA,48.35380554199219,EUR
2023-11-20,MSFT,371.0482482910156,USD
2023-11-20,SHELL.AS,27.681385040283203,EUR
2023-11-21,7203.T,2538.868408203125,JPY
2023-11-21,AAPL,188.67990112304688,USD
2023-11-21,ASML.AS,613.873779296875,EUR
2023-11-21,BNP.PA,48.064361572265625,EUR
2023-11-21,MSFT,366.752197265625,USD
2023-11-21,SHELL.AS,27.509538650512695,EUR
2023-11-22,7203.T,2532.83447265625,JPY
2023-11-22,AAPL,189.34303283691406,USD
2023-11-22,ASML.AS,621.3301391601562,EUR
2023-11-22,BNP.PA,48.16651916503906,EUR
2023-11-22,MSFT,371.4512634277344,USD
2023-11-22,SHELL.AS,26.92615509033203,EUR
2023-11-23,7203.T,2532.83447265625,JPY
2023-11-23,AAPL,189.34303283691406,USD
2023-11-23,ASML.AS,617.896240234375,EUR
2023-11-23,BNP.PA,48.438934326171875,EUR
2023-11-23,MSFT,371.4512634277344,USD
2023-11-23,SHELL.AS,27.283418655395508,EUR
2023-11-24,7203.T,2601.9921875,JPY
2023-11-24,AAPL,188.0167999267578,USD
2023-11-24,ASML.AS,620.3489379882812,EUR
2023-11-24,BNP.PA,48.54960250854492,EUR
2023-11-24,MSFT,371.038330078125,USD
2023-11-24,SHELL.AS,27.44622230529785,EUR
2023-11-27,7203.T,2571.358642578125,JPY
2023-11-27,AAPL,187.83863830566406,USD
2023-11-27,ASML.AS,616.7188110351562,EUR
2023-11-27,BNP.PA,48.03030776977539,EUR
2023-11-27,MSFT,372.1983947753906,USD
2023-11-27,SHELL.AS,27.233675003051758,EUR
2023-11-28,7203.T,2557.434326171875,JPY
2023-11-28,AAPL,188.44235229492188,USD
2023-11-28,ASML.AS,607.987060546875,EUR
2023-11-28,BNP.PA,48.081390380859375,EUR
2023-11-28,MSFT,376.2191467285156,USD
2023-11-28,SHELL.AS,27.33768653869629,EUR
2023-11-29,7203.T,2601.52783203125,JPY
2023-11-29,AAPL,187.42294311523438,USD
2023-11-29,ASML.AS,617.3075561523438,EUR
2023-11-29,BNP.PA,48.45595932006836,EUR
2023-11-29,MSFT,372.434326171875,USD
2023-11-29,SHELL.AS,27.09347915649414,EUR
2023-11-30,7203.T,2594.101806640625,JPY
2023-11-30,AAPL,187.99697875976562,USD
2023-11-30,ASML.AS,611.2246704101562,EUR
2023-11-30,BNP.PA,49.179561614990234,EUR
2023-11-30,MSFT,372.4932861328125,USD
